38679,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38675,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38674,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38677,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38676,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38671,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38670,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38673,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38672,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39232,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39087,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38843,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38841,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38846,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38847,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38844,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39746,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39744,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39745,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39743,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39740,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39741,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38921,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38920,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38922,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38927,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38926,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38929,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38928,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38622,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38623,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38620,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38621,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38626,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38627,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38625,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38628,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38629,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39051,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39057,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38833,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38835,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38834,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38839,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38838,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38632,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39326,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39327,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39320,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39323,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39328,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39152,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39151,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39737,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39736,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39735,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39730,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39739,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38659,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38652,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38651,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38655,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38654,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39218,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39298,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38650,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38860,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38862,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38863,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38864,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38866,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38868,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38869,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39108,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39109,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39107,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39769,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39766,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39767,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39760,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39762,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39189,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38902,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38901,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38680,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38683,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38685,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38686,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
39080,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38848,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
38849,18642,Tennessee Valley Authority,MS,Bundled,Federal,0,0.0508976527896,0
28616,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28716,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28715,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28714,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28713,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28711,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28719,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28793,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28791,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28662,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28664,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28741,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28748,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28744,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28745,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28740,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28742,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28743,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28810,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28813,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28814,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28815,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28816,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28705,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28775,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28776,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28771,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28779,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28778,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28723,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28680,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28728,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28721,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28905,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28657,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28655,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28652,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28653,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28753,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28751,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28757,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28754,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28759,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28758,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28806,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28805,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28804,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28803,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28802,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28801,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28622,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28628,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28729,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28701,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28702,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28704,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28707,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28708,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28709,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28788,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28789,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28781,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28783,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28785,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28786,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28787,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28738,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28730,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28733,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28736,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28725,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28647,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28641,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28909,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28906,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28904,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28902,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28903,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28901,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28732,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28734,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28763,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28760,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
28768,18642,Tennessee Valley Authority,NC,Bundled,Federal,0,0.0883014623172,0
37304,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37305,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37306,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37307,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37301,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37302,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37303,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37308,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37309,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37078,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37079,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37076,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37077,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37074,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38569,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38568,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38560,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38563,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38562,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38565,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38564,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38567,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37888,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37887,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37886,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37885,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37882,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37881,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37880,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38120,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38122,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38125,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38124,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38127,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38126,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37414,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37415,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37416,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37410,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37411,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37412,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37419,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38039,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38030,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38037,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38036,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38034,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37625,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37621,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37620,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37396,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37020,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37023,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37022,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37025,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37024,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37027,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37026,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37029,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37028,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38402,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38401,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38482,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38481,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38486,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38487,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38485,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38488,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37705,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37707,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37708,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37709,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38107,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38106,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38105,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38104,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38103,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38101,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38109,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38108,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37180,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37181,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37912,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37854,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37857,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37851,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37852,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37853,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37133,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37132,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37131,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37137,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37136,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37135,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37134,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37138,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38316,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38317,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38314,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38315,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38313,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38310,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38311,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38318,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37339,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37338,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37335,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37334,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37337,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37336,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37331,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37330,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37333,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37332,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38187,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38186,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38184,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38181,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37774,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37777,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37773,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37772,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37424,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38392,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38393,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38390,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38391,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38138,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37075,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37072,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37073,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37070,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37071,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38473,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38472,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38471,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38477,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38476,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38475,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38474,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38478,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37760,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37660,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37665,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
37664,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38068,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38069,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38060,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38061,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38063,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38066,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38067,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38226,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38224,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38225,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38222,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38223,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
38220,18642,Tennessee Valley Authority,TN,Bundled,Federal,0,0.0534335049502,0
